"CustomerKey","MaritalStatus","Gender","Education","Occupation","HomeOwner","Country","SpendBand"
443,"M","M","Partial High School","Skilled Manual","Yes","France","MediumSpend"
444,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
445,"M","F","Bachelors","Professional","Yes","Australia","MediumSpend"
446,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
447,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
448,"M","F","Bachelors","Professional","Yes","Australia","MediumSpend"
449,"S","M","Bachelors","Professional","Yes","Australia","HighSpend"
450,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
451,"S","M","High School","Management","Yes","Australia","MediumSpend"
452,"S","M","Bachelors","Professional","No","Australia","HighSpend"
453,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
454,"S","M","Bachelors","Professional","No","Australia","MediumSpend"
455,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
456,"M","M","High School","Management","Yes","Australia","MediumSpend"
457,"M","M","Partial High School","Professional","Yes","Australia","MediumSpend"
458,"M","F","Bachelors","Professional","Yes","Australia","MediumSpend"
459,"M","F","High School","Management","Yes","Australia","MediumSpend"
460,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
461,"S","M","Bachelors","Professional","No","Australia","MediumSpend"
462,"S","M","Bachelors","Professional","No","Australia","MediumSpend"
463,"M","F","High School","Management","Yes","Australia","MediumSpend"
464,"M","F","High School","Management","No","Australia","MediumSpend"
465,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
466,"M","M","Bachelors","Professional","No","Australia","MediumSpend"
467,"M","M","Partial High School","Management","Yes","Australia","MediumSpend"
468,"M","M","Graduate Degree","Management","Yes","Australia","MediumSpend"
469,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
470,"S","M","Partial High School","Manual","No","United Kingdom","LowSpend"
471,"S","M","Partial High School","Manual","No","Germany","LowSpend"
472,"S","F","Partial College","Clerical","Yes","France","LowSpend"
473,"S","M","Bachelors","Professional","Yes","Australia","MediumSpend"
474,"S","F","Partial High School","Manual","No","France","LowSpend"
475,"S","M","Partial High School","Manual","Yes","United Kingdom","LowSpend"
476,"S","M","High School","Manual","No","United Kingdom","LowSpend"
477,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
478,"S","M","High School","Manual","No","Germany","LowSpend"
479,"S","M","High School","Manual","No","France","LowSpend"
480,"M","M","Bachelors","Skilled Manual","Yes","France","MediumSpend"
481,"M","F","Bachelors","Skilled Manual","Yes","France","MediumSpend"
482,"M","F","Bachelors","Skilled Manual","Yes","Germany","MediumSpend"
483,"S","F","High School","Manual","No","United Kingdom","LowSpend"
484,"M","M","Bachelors","Skilled Manual","Yes","France","MediumSpend"
485,"S","M","Partial College","Clerical","Yes","Germany","MediumSpend"
486,"M","M","Partial College","Clerical","No","United Kingdom","MediumSpend"
487,"S","F","Partial High School","Manual","Yes","Germany","LowSpend"
488,"S","F","Partial High School","Manual","No","France","LowSpend"
489,"S","M","Partial High School","Manual","Yes","United Kingdom","LowSpend"
490,"S","F","Partial High School","Manual","No","United Kingdom","LowSpend"
491,"S","M","Partial High School","Manual","No","France","LowSpend"
492,"M","M","Partial High School","Manual","No","United Kingdom","LowSpend"
493,"S","M","High School","Manual","No","Germany","LowSpend"
494,"S","F","Partial College","Clerical","Yes","United Kingdom","MediumSpend"
495,"S","M","Partial College","Clerical","Yes","United Kingdom","MediumSpend"
496,"S","M","Partial College","Clerical","Yes","Germany","MediumSpend"
497,"S","M","Partial College","Clerical","Yes","United Kingdom","MediumSpend"
498,"S","F","Partial College","Clerical","Yes","United Kingdom","MediumSpend"
499,"S","M","Partial College","Clerical","Yes","Canada","MediumSpend"
500,"S","M","Partial College","Clerical","Yes","United States","HighSpend"
501,"S","F","Graduate Degree","Skilled Manual","Yes","Canada","HighSpend"
502,"S","F","Partial College","Clerical","Yes","Canada","HighSpend"
503,"S","M","Partial College","Clerical","Yes","Canada","HighSpend"
504,"M","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
505,"M","F","Bachelors","Skilled Manual","Yes","United States","HighSpend"
506,"S","F","Graduate Degree","Skilled Manual","Yes","Canada","HighSpend"
507,"S","M","Graduate Degree","Skilled Manual","No","Canada","HighSpend"
508,"S","F","Graduate Degree","Skilled Manual","Yes","Canada","HighSpend"
509,"S","F","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
510,"M","F","Bachelors","Skilled Manual","Yes","United States","LowSpend"
511,"M","M","Bachelors","Skilled Manual","Yes","Canada","LowSpend"
512,"M","M","Bachelors","Skilled Manual","Yes","United States","LowSpend"
513,"S","F","Partial High School","Manual","Yes","Canada","LowSpend"
514,"S","F","Partial High School","Manual","No","Canada","LowSpend"
515,"M","M","High School","Clerical","Yes","United States","LowSpend"
516,"M","F","High School","Clerical","Yes","United States","LowSpend"
517,"M","F","High School","Clerical","Yes","United States","LowSpend"
518,"M","F","Partial College","Clerical","Yes","United States","HighSpend"
519,"M","M","Partial College","Clerical","Yes","United States","HighSpend"
520,"M","M","Partial College","Clerical","Yes","Canada","HighSpend"
521,"M","F","Partial College","Clerical","Yes","Canada","MediumSpend"
522,"M","F","Partial College","Clerical","Yes","United States","HighSpend"
523,"M","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
524,"M","M","Partial College","Clerical","Yes","Canada","HighSpend"
525,"M","F","Partial College","Clerical","Yes","United States","HighSpend"
526,"M","F","Partial College","Clerical","Yes","United States","MediumSpend"
527,"M","F","Partial College","Clerical","Yes","Canada","HighSpend"
528,"M","F","Partial College","Clerical","Yes","United States","HighSpend"
529,"M","F","Partial College","Clerical","Yes","United States","HighSpend"
530,"M","M","Partial College","Clerical","Yes","United States","HighSpend"
531,"M","M","Partial College","Clerical","Yes","Canada","MediumSpend"
532,"M","F","Partial College","Clerical","Yes","United States","HighSpend"
533,"M","F","Partial College","Clerical","Yes","United States","HighSpend"
534,"M","F","Partial College","Clerical","Yes","United Kingdom","MediumSpend"
535,"S","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
536,"M","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
537,"M","M","Graduate Degree","Skilled Manual","Yes","United States","MediumSpend"
538,"M","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
539,"S","F","Graduate Degree","Skilled Manual","No","United States","HighSpend"
540,"M","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
541,"S","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
542,"S","M","Graduate Degree","Skilled Manual","No","United States","HighSpend"
543,"S","M","Partial College","Manual","No","United Kingdom","LowSpend"
544,"M","F","Partial College","Manual","Yes","France","LowSpend"
545,"M","M","Bachelors","Clerical","Yes","Germany","LowSpend"
546,"M","M","Bachelors","Clerical","Yes","France","LowSpend"
547,"M","F","Bachelors","Clerical","Yes","France","LowSpend"
548,"M","F","Graduate Degree","Clerical","Yes","France","MediumSpend"
549,"S","M","Graduate Degree","Clerical","Yes","United Kingdom","MediumSpend"
550,"M","F","Bachelors","Clerical","Yes","United Kingdom","MediumSpend"
551,"S","F","Bachelors","Clerical","Yes","United Kingdom","MediumSpend"
552,"S","M","High School","Manual","Yes","France","LowSpend"
553,"S","M","Partial College","Manual","No","Germany","LowSpend"
554,"M","F","Partial College","Manual","Yes","United Kingdom","LowSpend"
555,"S","F","High School","Manual","Yes","France","LowSpend"
556,"M","F","Bachelors","Clerical","Yes","United Kingdom","MediumSpend"
557,"M","M","Partial College","Manual","Yes","United Kingdom","LowSpend"
558,"S","F","Bachelors","Clerical","No","United Kingdom","LowSpend"
559,"S","M","Bachelors","Clerical","No","United Kingdom","LowSpend"
560,"S","M","Bachelors","Clerical","No","Germany","LowSpend"
561,"S","F","Bachelors","Clerical","No","United Kingdom","LowSpend"
562,"S","F","Partial High School","Manual","Yes","Germany ","LowSpend"
563,"M","M","High School","Manual","Yes","Germany","LowSpend"
564,"S","M","High School","Manual","No","United Kingdom","LowSpend"
565,"S","M","High School","Manual","No","Germany","LowSpend"
566,"S","M","High School","Manual","Yes","United Kingdom","LowSpend"
567,"M","F","Bachelors","Clerical","Yes","France","MediumSpend"
568,"M","F","Bachelors","Clerical","Yes","Germany","MediumSpend"
569,"S","F","High School","Manual","Yes","United Kingdom","LowSpend"
570,"M","M","Bachelors","Clerical","Yes","United Kingdom","LowSpend"
571,"M","F","Bachelors","Skilled Manual","Yes","Germany","LowSpend"
572,"M","M","Bachelors","Skilled Manual","Yes","France","LowSpend"
573,"M","M","Bachelors","Skilled Manual","Yes","France","LowSpend"
574,"S","F","High School","Manual","Yes","United Kingdom","LowSpend"
575,"S","F","High School","Manual","Yes","United Kingdom","LowSpend"
576,"S","M","High School","Manual","Yes","United Kingdom","LowSpend"
577,"M","M","Bachelors","Skilled Manual","Yes","France","LowSpend"
578,"M","F","Bachelors","Skilled Manual","Yes","France","LowSpend"
579,"S","F","Partial High School","Manual","Yes","France","LowSpend"
580,"S","M","High School","Manual","Yes","United Kingdom","LowSpend"
581,"M","M","Bachelors","Skilled Manual","Yes","United Kingdom","LowSpend"
582,"M","F","Bachelors","Professional","Yes","France","MediumSpend"
583,"S","F","Partial College","Clerical","Yes","France","LowSpend"
584,"S","F","Partial College","Clerical","Yes","France","LowSpend"
585,"M","M","Bachelors","Skilled Manual","Yes","Germany","MediumSpend"
586,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
587,"M","M","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
588,"S","M","Partial College","Clerical","Yes","France","LowSpend"
589,"M","F","Partial College","Clerical","No","France","LowSpend"
590,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
591,"S","F","Partial College","Clerical","Yes","France","LowSpend"
592,"S","F","Partial College","Clerical","Yes","France","LowSpend"
593,"S","M","High School","Manual","No","France","LowSpend"
594,"S","M","High School","Manual","Yes","France","LowSpend"
595,"S","M","High School","Manual","Yes","France","LowSpend"
596,"S","M","High School","Manual","Yes","Germany","LowSpend"
597,"M","M","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
598,"S","F","Partial College","Clerical","Yes","France","LowSpend"
599,"S","F","Partial College","Clerical","Yes","Germany","LowSpend"
600,"S","F","High School","Manual","No","France","LowSpend"
601,"S","F","Partial College","Clerical","No","France","LowSpend"
602,"S","M","Partial College","Clerical","Yes","France","LowSpend"
603,"S","M","Partial College","Clerical","No","Germany","LowSpend"
604,"S","M","Partial College","Clerical","No","United Kingdom","LowSpend"
605,"S","M","Partial College","Clerical","Yes","United Kingdom","LowSpend"
606,"S","F","High School","Manual","No","Germany","LowSpend"
607,"S","F","Partial High School","Manual","No","France","LowSpend"
608,"S","M","High School","Manual","Yes","France","LowSpend"
609,"S","M","High School","Manual","No","France","LowSpend"
610,"S","M","Partial College","Clerical","No","United Kingdom","LowSpend"
611,"S","M","Partial College","Clerical","No","United Kingdom","LowSpend"
612,"M","M","Partial High School","Manual","No","France","LowSpend"
